name,division,location,notice_date,start_day,end_day,release_date,rink
울산 지웰시티 자이 2단지,민영,울산광역시 동구 서부동 248-37,2020-05-13,2020-05-25,2020-05-27,2020-06-03,http://ulsan.gwellcity.com/main
울산 지웰시티 자이 1단지,민영,울산광역시 동구 서부동 257번지 일원,2020-05-13,2020-05-25,2020-05-27,2020-06-02,http://ulsan.gwellcity.com/main
다산신도시 자연앤이편한세상3차 분납임대(잔여),국민,"경기도 남양주시 다산중앙로82번길 12 (다산동, 다산자연앤e편한세상3차)",2020-05-14,2020-05-25,2020-05-27,2020-06-03,http://www.kohom.or.kr
"하남 포웰시티 B6,C2,C3(취소후재공급)",민영,경기도 하남시 감북로 63 (감일동),2020-05-07,2020-05-18,2020-05-18,2020-05-19,https://hillstate.co.kr
광명 푸르지오 센트베르,민영,경기도 광명시 광명동 322번지 일원,2020-05-07,2020-05-18,2020-05-21,2020-05-27,https://www.prugio.com/house/2020/gwangmyeong
하남감일 A-3BL 국민임대(추가),국민,경기도 하남시 감일동 하남감일 택지지구 내 A3블록,2020-05-08,2020-05-25,2020-05-29,2020-09-04,
양주 옥정신도시 A-17(1)블록 대성베르힐,민영,경기도 양주시 옥정동 옥정택지개발지구 A-17(1)블록,2020-05-22,2020-06-01,2020-06-03,2020-06-10,http://www.yj-verthill.com/
양주 옥정신도시 제일풍경채 Lake City(A10-2BL),민영,경기도 양주시 옥정동 1043-1,2020-05-08,2020-05-18,2020-05-20,2020-05-26,
이안 동래 센트럴시티,민영,부산광역시 동래구 온천동 182-9번지 일원,2020-06-15,2020-06-25,2020-06-29,2020-07-03,http://www.이안동래.com
제38차 장기전세주택 입주자 모집 공고(85초과),민영,"서울특별시 강동구 고덕로 427 (강일동, 고덕리엔파크2단지아파트)",2020-05-15,2020-05-28,2020-06-01,2020-09-25,https://www.i-sh.co.kr
흑석리버파크자이,민영,서울특별시 동작구 흑석동 253-89번지 일대,2020-05-08,2020-05-19,2020-05-22,2020-05-28,http://www.흑석리버파크자이.com
인천 만석웰카운티 공공임대 분양전환 후 일반분양,국민,"인천광역시 동구 화도진로 142 (만석동, 만석 웰카운티아파트)",2020-05-11,2020-05-21,2020-05-22,2020-05-28,http://www.imcd.co.kr
부평 중앙하이츠 프리미어,민영,인천광역시 부평구 안남로15번길 24-10 (부평동),2020-05-08,2020-05-18,2020-05-20,2020-05-26,http://www.bupyeong-heights.co.kr
제38차 장기전세주택 입주자 모집 공고(85이하),국민,"서울특별시 강동구 고덕로 427 (강일동, 고덕리엔파크2단지아파트)",2020-05-15,2020-05-28,2020-06-01,2020-09-25,https://www.i-sh.co.kr
영종국제도시 화성파크드림2차,민영,인천광역시 중구 운남동 1766-2,2020-05-08,2020-05-19,2020-05-21,2020-05-27,http://yj2-parkdream.com/
양정 포레힐즈 스위첸,민영,부산광역시 부산진구 진남로 587 (양정동),2020-05-08,2020-05-19,2020-05-21,2020-05-27,http://yangjung.switzen.com
홍도동 다우 갤러리휴리움,민영,대전광역시 동구 동산초교로 23-3외 6필지,2020-05-08,2020-05-19,2020-05-21,2020-05-27,http://www.hd-huerium.com
문수데시앙 2단지(10년공공임대),국민,울산광역시 울주군 청량읍 율리영해2길 7 (문수데시앙 2단지 아파트),2020-04-29,2020-05-13,2020-12-29,2020-05-29,
인천부개2,국민,인천광역시 부평구 길주남로 143 (부개동),2020-05-07,2020-05-14,2020-05-15,2020-07-17,http://www.lh.or.kr
진주 포레스트 부영,국민,경상남도 진주시 소호로 진주혁신도시 A11블록,2020-05-15,2020-05-25,2020-05-27,2020-06-02,http://jinjuforest.sarangeuro.co.kr
인천부개5 50년공공임대(예비),국민,"인천광역시 부평구 부개로 11 (부개동, 부개5단지 주공아파트)",2020-05-07,2020-05-14,2020-05-15,2020-07-17,http://www.lh.or.kr
울산송정 A-2블록 국민임대,국민,"울산광역시 북구 화산로 33 (화봉동, 화봉1주공아파트)",2020-05-06,2020-05-13,2020-05-19,2020-08-07,https://apply.lh.or.kr
옹진백령 국민임대주택,국민,인천광역시 옹진군 백령면 진촌리 948-3번지 일원,2020-04-29,2020-05-11,2020-05-15,2020-07-20,https://apply.lh.or.kr
청학 우성스마트시티 뷰,민영,부산광역시 영도구 태종로 405 (청학동),2020-05-08,2020-05-19,2020-05-21,2020-05-27,http://cheonghak.smartcityview.com/
힐스테이트 대구역 오페라,민영,대구광역시 북구 고성동1가 114-33번지 일원,2020-05-08,2020-05-18,2020-05-20,2020-05-26,https://www.hillstate.co.kr/s/#daeguopera
청주모충 1블록 10년 분양전환공공임대주택,국민,충청북도 청주시 서원구,2020-04-29,2020-05-11,2020-05-12,2020-05-26,http://www.lhmc.co.kr
정촌올리움,국민,경상남도 진주시 정촌면 삼일로 12,2020-04-29,2020-05-06,2020-05-28,2020-08-07,https://www.kohom.or.kr
아산탕정2-A2BL  신혼희망타운,국민,충청남도 아산시 탕정면 ,2020-04-28,2020-05-12,2020-05-14,2020-05-21,https://apply.lh.or.kr
봉화해저 1블록 행복주택,국민,경북 봉화군 봉화읍 해처리 104-2,2020-04-27,2020-05-14,2020-05-21,2020-08-12,
DMC리버시티자이,민영,경기도 고양시 덕양구 덕은도시개발구역 A6 BL,2020-05-15,2020-05-25,2020-05-28,2020-06-04,http://dmcrivercity-xi.com
대전상서 행복주택,국민,대전광역시 대덕구 새말3길 41 (상서동),2020-04-27,2020-05-08,2020-05-29,2020-08-12,https://apply.lh.or.kr
위례신도시 A3-2BL 우미린 2차,민영,경기도 하남시 위례신도시 A3-2BL,2020-05-15,2020-05-25,2020-05-27,2020-06-03,https://www.lynn.co.kr
양산사송 A-1블록 신혼희망타운,국민,경상남도 양산시 동면 사송리 일원 A-1블록,2020-05-04,2020-05-14,2020-05-18,2020-05-22,http://apply.lh.or.kr
구미인의아파트 50년공임(예비),국민,"경상북도 구미시 인동16길 48-1 (진평동, 구미인의주공아파트)",2020-04-29,2020-05-14,2020-05-15,2020-07-14,
신동탄포레자이,민영,경기도 화성시 반월동 17번지 일원,2020-04-29,2020-05-11,2020-05-13,2020-05-19,
안양호계 신원아침도시,민영,경기도 안양시 동안구 호계동 851-27,2020-05-21,2020-06-01,2020-06-04,2020-06-11,http://안양신원아침도시.com
구리수택 행복주택 입주자 모집,국민,경기도 구리시 수택동 852,2020-04-27,2020-05-07,2020-05-18,2020-08-14,
하남미사 26단지 장기전세주택,국민,"경기도 하남시 미사강변중앙로 100 (풍산동, 미사강변도시26단지)",2020-05-07,2020-05-14,2020-05-15,2020-07-17,
여수 신기 휴스티지 아파트,민영,전라남도 여수시 쌍봉로 208 (신기동),2020-05-08,2020-05-19,2020-05-21,2020-05-27,http://www.hanatrust.com/
우장산숲아이파크,민영,서울특별시 강서구 화곡동 1027-50번지 일대,2020-04-29,2020-05-11,2020-05-14,2020-05-20,http://hdc.i-park.com/ujangsan/
부산모라 행복주택,국민,부산시 사상구 모라동 1366-2,2020-04-27,2020-05-07,2020-05-18,2020-08-12,https://apply.lh.or.kr
파주운정3 A25BL 행복주택,국민,경기도 파주시 동패동 1218,2020-04-27,2020-05-07,2020-05-18,2020-08-14,
김포마송 B-5블록 행복주택,국민,경기도 김포시 통진읍 마송리 579번지 일원,2020-04-27,2020-05-07,2020-05-18,2020-08-14,
원주태장 LH 천년나무6단지 국민임대주택,국민,강원도 원주시 태장동 128-11,2020-04-27,2020-05-11,2020-05-22,2020-08-07,
충북혁신도시 B3-1BL 10년공공임대,국민,충청북도 진천군 덕산읍 두촌리 3149,2020-04-29,2020-05-12,2020-05-13,2020-05-27,https://apply.lh.or.kr
의정부 롯데캐슬 골드포레,민영,경기도 의정부시 가능동 581-1번지 일원,2020-04-24,2020-05-06,2020-05-08,2020-05-14,http://www.lottecastle.co.kr
평택고덕 A-2블록 국민임대주택,국민,경기도 평택시 고덕면 여염리 일원,2020-04-29,2020-05-18,2020-05-21,2020-08-19,
고양덕은 DMC리버포레자이(A7BL),민영,경기도 고양시 덕양구 덕은도시개발구역 A7블록,2020-04-24,2020-05-04,2020-05-08,2020-05-15,http://www.dmc-xi.com
하남미사 C3BL 행복주택,국민,"경기도 하남시 미사강변한강로 290 (망월동, 미사강변도시씨3단지)",2020-04-22,2020-04-29,2020-05-04,2020-07-31,
가양동 고운하이플러스,민영,대전광역시 동구 동서대로1748번길 25-1 (가양동)외 4필지,2020-04-24,2020-05-04,2020-05-07,2020-05-13,http://www.gy-gwhiplus.com
계룡 푸르지오 더 퍼스트,민영,충청남도 계룡시 두마면 농소리 973번지 일원,2020-04-24,2020-05-04,2020-05-07,2020-05-13,https://www.prugio.com/house/2020/gyeryong/index_w.aspx
고양덕은 DMC리버파크자이(A4BL),민영,경기도 고양시 덕양구 덕은도시개발구역 A4블록,2020-04-24,2020-05-04,2020-05-08,2020-05-14,http://www.dmc-xi.com
화성봉담2 A-6블록 행복주택,국민,경기도 화성시 봉담읍 상리3길 111,2020-04-28,2020-05-08,2020-05-12,2020-07-24,
화성향남(2) A-20블록 행복주택,국민,경기도 화성시 향남읍 벌말길 24,2020-04-28,2020-05-08,2020-05-12,2020-07-24,
화성동탄(2) A-82블록 행복주택,국민,"경기도 화성시 동탄순환대로2길 13 (장지동, 동탄2엘에이치행복주택28단지)",2020-04-28,2020-05-08,2020-05-12,2020-07-24,
서홍동 헤리티지,민영,제주특별자치도 서귀포시 서홍로 2597,2020-06-05,2020-06-15,2020-06-16,2020-06-22,
함평 백년가,민영,전라남도 함평군 함평읍 내교리 582,2020-04-23,2020-04-28,2020-04-29,2020-05-08,
화성동탄(2) C-26블록 행복주택,국민,"경기도 화성시 동탄기흥로277번길 12 (오산동, 동탄2 LH C26단지)",2020-04-28,2020-05-08,2020-05-12,2020-07-24,
화성동탄2 A4-1블록 행복주택 추가모집,국민,경기도 화성시 영천동,2020-04-22,2020-05-11,2020-05-18,2020-08-05,
부산강서 행복주택 추가모집,국민,부산광역시 강서구 대저로273번길 32-11 (대저1동) ,2020-04-20,2020-05-04,2020-05-08,2020-07-31,
화천신아 국민임대주택 예비입주자 모집,국민,강원도 화천군 화천읍 산수화로 103,2020-04-23,2020-05-06,2020-05-07,2020-08-07,
철원동송 국민임대주택 예비입주자 모집,국민,강원도 철원군 동송읍 이평2로10번길 40,2020-04-23,2020-05-06,2020-05-07,2020-08-07,
파주운정 A5BL,국민,"경기도 파주시 가람로116번길 40 (와동동, 가람마을5단지)",2020-04-17,2020-04-23,2020-04-24,2020-05-04,
파주운정 A17BL,국민,"경기도 파주시 동패로 100 (동패동, 한울마을 3단지)",2020-04-17,2020-04-23,2020-04-24,2020-05-04,
"화성동탄(2) A-50,69,65BL 10년 공임(예비)",국민,"경기도 화성시 동탄순환대로20길 115 (목동, 르파비스)",2020-04-21,2020-05-04,2020-05-06,2020-05-07,
춘천거두2행복주택,국민,강원도 춘천시 동내면 거두길 1135번지,2020-04-16,2020-04-27,2020-04-28,2020-07-15,https://apply.lh.or.kr
의정부역 진산엔월드메르디앙,민영,경기도 의정부시 의정부동 378-1,2020-04-24,2020-05-04,2020-05-06,2020-05-12,
익산부송3단지 50년공공임대주택(예비),국민,"전라북도 익산시 무왕로22길 28 (부송동, 익산부송 3 주공아파트)",2020-04-14,2020-04-28,2020-04-29,2020-06-19,http://www.kohom.or.kr
유성둔곡지구 서한이다음(2단지),민영,대전 유성구 둔곡지구 A-2블럭(유성구 둔곡동 257-11번지),2020-04-16,2020-04-27,2020-04-29,2020-05-08,http://dg-seohan.com/
유성둔곡지구 서한이다음(1단지),민영,대전 유성구 둔곡지구 A-1블럭,2020-04-16,2020-04-27,2020-04-29,2020-05-08,http://dg-seohan.com/
안양석수 한양수자인(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 안양시 만안구 연현로 79 (석수동, 한양수자인아파트)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://www.lh.or.kr
안양 신성미소지움(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 안양시 만안구 능곡로36번길 19 (안양동, 신성안양미소지움)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://lh.or.kr
수원화서 위브하늘채(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 수원시 팔달구 수성로244번길 25 (화서동, 화서위브하늘채)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://lh.or.kr
수원권선 SK뷰(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 수원시 권선구 권선로694번길 26 (권선동, 권선 SK VIEW)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://lh.or.kr
수원천천 대우푸르지오(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 수원시 장안구 화산로 85 (천천동, 천천 푸르지오)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://lh.or.kr
수원정자 신부눈이부신(재건축매입 10년공임) 공가세대 일반분양,국민,"경기도 수원시 장안구 영화로71번길 3 (정자동, 신부 눈이부신뷰)",2020-04-17,2020-05-07,2020-05-08,2020-05-15,https://lh.or.kr
"양주옥정 A-21(1)BL, A-21(2)BL 10년 공공임대주택리츠",국민,"경기도 양주시 옥정동로 106 (옥정동, 금호건설제이드웰엔에이치에프)",2020-04-16,2020-04-22,2020-04-23,2020-04-29,
힐스테이트 동인센트럴,민영,대구광역시 중구 공평로20길 40 (동인동1가),2020-04-24,2020-05-06,2020-05-08,2020-05-14,http://www.hillstate.co.kr/s/#dongin-central
"고양향동 S-1, S-2BL 10년공공임대리츠",국민,경기도 고양시 향동,2020-04-16,2020-04-21,2020-04-22,2020-04-23,https://apply.lh.or.kr
시화MTV 공동2블록 더 퍼스트 시흥,민영,경기도 시흥시 거북섬둘레길 28 (정왕동),2020-04-17,2020-04-27,2020-04-29,2020-05-08,http://www.hobansummit-mtv.co.kr
대구 월배 라온프라이빗 디엘,민영,대구광역시 달서구 월배로33길 6 (진천동),2020-04-17,2020-04-28,2020-05-04,2020-05-11,http://www.raon-wb.co.kr
목포 수창해뜨레 아파트,국민,전라남도 목포시 석현로 45번길 19,2020-04-24,2020-05-06,2020-05-08,2020-05-14,
인천 LH 브리즈힐,국민,인천광역시 동구 송림로162번길 36 (송림동),2020-04-16,2020-04-28,2020-04-29,2020-05-14,http://www.lh-breezehill.co.kr
대전죽동 천년나무 10년 공공임대주택,국민,"대전광역시 유성구 죽동로 72 (죽동, 천년나무아파트)",2020-04-09,2020-04-20,2020-04-21,2020-04-22,
대전노은3 에코힐 10년 공공임대주택,국민,"대전광역시 유성구 지족로190번길 39 (지족동, LH노은에코힐)",2020-04-09,2020-04-20,2020-04-21,2020-04-22,
대전노은3 네이쳐뷰 10년 공공임대주택,국민,"대전광역시 유성구 지족로148번길 22 (지족동, 엘에이치 네이처뷰)",2020-04-09,2020-04-20,2020-04-21,2020-04-22,
호반써밋 목동,민영,서울특별시 양천구 신정3동 1150-41번지 일원,2020-04-10,2020-04-20,2020-04-23,2020-04-29,http://hobansummit-seoulsj.co.kr/
제이원클래시움 아파트,민영,제주특별자치도 서귀포시 태평로512번길 1-8 (동홍동) 외 3필지,2020-05-07,2020-05-12,2020-05-13,2020-05-19,http://jonepark.com/
송정타워써미트아파트 (민간건설 중형 국민주택),국민,"전라북도 군산시 공단대로 54 (조촌동, 타워써미트)",2020-04-17,2020-04-27,2020-04-29,2020-05-08,
동래효산벨뷰,민영,부산광역시 동래구 온천동 1249-2번지 일원,2020-04-24,2020-05-04,2020-05-06,2020-05-12,http://www.동래효산벨뷰.com
더샵 광교산퍼스트파크,민영,경기도 수원시 장안구 조원로 61 (조원동),2020-04-10,2020-04-20,2020-04-23,2020-04-29,http://www.더샵광교산퍼스트파크.kr
시흥은계 A1블록 행복주택 예비입주자모집,국민,경기도 시흥시 은계북길 7 (대야동),2020-04-09,2020-04-20,2020-04-24,2020-07-24,
부산 남부민3(풀리페아파트) 국민임대 공가세대,국민,"부산광역시 서구 해돋이로 23 (남부민동, 풀리페)",2020-04-10,2020-04-20,2020-05-04,2020-07-07,
충장 로머스파크 헤리티지 주상복합 아파트,민영,광주광역시 동구 충장로 5가 96-4 외 일원,2020-05-26,2020-06-05,2020-06-09,2020-06-15,http://romersparkheritage.com
울산송정 B3블록 10년 공공임대주택(리츠) 추가모집,국민,울산광역시 북구 화산로 140 ,2020-04-03,2020-04-09,2020-04-10,2020-04-13,http://www.lhsj.co.kr
혁신도시 에코르 1단지 분양전환 후 일반분양주택,국민,전라북도 완주군 이서면 출판로 25 (혁신도시 에코르 1단지 아파트),2020-04-10,2020-04-20,2020-04-21,2020-04-28,http://www.jbdc.co.kr
고흥남계 국민임대주택 추가모집,국민,전라남도 고흥군 고흥읍 등암리 1680,2020-04-03,2020-04-17,2020-04-24,2020-07-16,
쌍용 더 플래티넘 범어,민영,대구광역시 수성구 범어동 480-25 일원,2020-04-03,2020-04-13,2020-04-17,2020-04-24,https://beomeo.ssyapt.com/
진주가좌올리움(국민임대) 예비입주자,국민,"경상남도 진주시 가호로 17-10 (가좌동, 올리움아파트)",2020-04-02,2020-04-13,2020-04-14,2020-07-10,
판교제2테크노밸리A1블록 창업지원주택(행복주택) 추가모집,국민,경기도 성남시 수정구 창업로40번길 6 (시흥동),2020-04-06,2020-05-11,2020-05-18,2020-08-05,
시흥장현 A-1블록 영구임대 신규,국민,경기도 시흥시 장곡동 424-6,2020-04-07,2020-04-20,2020-04-22,2020-08-06,
시흥목감9단지 B5블록,국민,"경기도 시흥시 목감중앙로 62 (조남동, 엘에이치포레하임)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥장현26단지 B1블록,국민,"경기도 시흥시 시청로 100 (장현동, 네이처뷰)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥목감12단지A4블록,국민,"경기도 시흥시 목감중앙로 65 (조남동, 그레미움)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥목감3단지 A2블록,국민,"경기도 시흥시 목감남서로 92-12 (산현동, 호수품애)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥목감11단지 A3블록,국민,"경기도 시흥시 목감중앙로 45 (조남동, 리벤티움)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥배곧5단지 B5블록,국민,"경기도 시흥시 배곧4로 81-29 (정왕동, 배곧센텀베이2차)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥배곧1단지,국민,"경기도 시흥시 해송십리로 472-54 (정왕동, 배곧센텀베이1차)",2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
시흥목감10단지 B3블록,국민,경기도 시흥시 목감동 363-16,2020-03-31,2020-04-07,2020-04-08,2020-04-10,https://apply.lh.or.kr/LH
당진 효성 해링턴플레이스,민영,충청남도 당진시 송산면 유곡리 1312,2020-04-03,2020-04-13,2020-04-16,2020-04-22,http://www.harrington-edu.com
포레나 거제 장평,민영,경상남도 거제시 장평3로 41,2020-04-03,2020-04-13,2020-04-16,2020-04-22,https://hanwha.forena.co.kr/jangpyeong/
완주삼봉 A-1블럭 국민임대 예비입주자 모집,국민,전라북도 완주군 삼례읍 삼봉5로 60,2020-04-01,2020-04-13,2020-04-16,2020-07-08,
